system,node_name,release,version,machine,processor,physical_cores,total_cores,total_memory,available_memory,start_time,index,pipeline_name,input_mem2graph_dataset_dir_path,node_embedding,node2vec_dimensions,node2vec_walk_length,node2vec_num_walks,node2vec_p,node2vec_q,node2vec_window,node2vec_batch_words,node2vec_workers,first_gcn_training_epochs,nb_input_graphs,nb_node_features,imbalance_ratio,precision_class_0,recall_class_0,f1_score_class_0,support_class_0,precision_class_1,recall_class_1,f1_score_class_1,support_class_1,true_positives,true_negatives,false_positives,false_negatives,AUC,end_time,duration
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37343399936,2023_10_22_09_43_41_559509,3807,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_09_43_41_938466,0.378957 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37299691520,2023_10_22_09_43_42_158835,3811,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_09_43_42_538638,0.379803 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37388165120,2023_10_22_09_43_42_822921,3815,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_43_43_183275,0.360354 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37393883136,2023_10_22_09_43_43_409142,3819,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_43_43_765506,0.356364 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37381140480,2023_10_22_09_43_44_010526,3823,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_09_43_44_683835,0.673309 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37220065280,2023_10_22_09_43_44_771274,3827,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_09_43_45_219841,0.448567 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37384208384,2023_10_22_09_43_45_579208,3831,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_09_43_45_971189,0.391981 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37284098048,2023_10_22_09_43_46_189720,3835,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_09_43_46_586401,0.396681 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37354463232,2023_10_22_09_43_46_836587,3839,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_09_43_47_229207,0.39262 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,36830433280,2023_10_22_09_43_47_571190,3843,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_09_43_47_990985,0.419795 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37321678848,2023_10_22_09_43_48_165915,3847,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_09_43_48_565291,0.399376 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37409878016,2023_10_22_09_43_49_134509,3851,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_43_49_506902,0.372393 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37387710464,2023_10_22_09_43_49_778150,3855,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_09_43_50_170441,0.392291 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37418037248,2023_10_22_09_43_50_452922,3859,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_09_43_50_807876,0.354954 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37317107712,2023_10_22_09_43_51_054810,3863,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_43_51_416521,0.361711 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37419909120,2023_10_22_09_43_51_686012,3867,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_09_43_52_038856,0.352844 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37365997568,2023_10_22_09_43_52_274249,3871,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_09_43_52_639505,0.365256 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37397286912,2023_10_22_09_43_52_900632,3875,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_09_43_53_302121,0.401489 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37343059968,2023_10_22_09_43_53_582979,3879,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_09_43_53_973804,0.390825 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37372248064,2023_10_22_09_43_54_259591,3883,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_22_09_43_54_726682,0.467091 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37391093760,2023_10_22_09_43_55_005177,3887,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/7_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_none_-s_activate,chunk,None,None,None,None,None,None,None,None,20,3,39,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_09_43_55_583133,0.577956 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37421281280,2023_10_22_09_43_55_608919,3891,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.0,0.0,0.0,911.0,0.006543075245365322,1.0,0.013001083423618635,6.0,6,0,911,0,0.5,2023_10_22_09_43_56_030276,0.421357 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37394763776,2023_10_22_09_43_56_350519,3895,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_43_56_772042,0.421523 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37337894912,2023_10_22_09_43_57_180719,3899,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_43_57_620654,0.439935 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37167001600,2023_10_22_09_43_57_807172,3903,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,170.83333333333334,0.9941804073714839,1.0,0.9970817120622568,1025.0,0.0,0.0,0.0,6.0,0,1025,0,6,0.5,2023_10_22_09_43_58_217709,0.410537 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37367754752,2023_10_22_09_43_58_544960,3907,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,152.0,0.9934640522875817,1.0,0.9967213114754099,912.0,0.0,0.0,0.0,6.0,0,912,0,6,0.5,2023_10_22_09_43_58_959813,0.414853 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37296058368,2023_10_22_09_43_59_342218,3911,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_43_59_782083,0.439865 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37374947328,2023_10_22_09_43_59_825932,3915,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_44_00_262047,0.436115 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37385814016,2023_10_22_09_44_00_653667,3919,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,152.0,0.9934640522875817,1.0,0.9967213114754099,912.0,0.0,0.0,0.0,6.0,0,912,0,6,0.5,2023_10_22_09_44_01_187927,0.53426 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37357359104,2023_10_22_09_44_01_367429,3923,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_44_01_789549,0.42212 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37229768704,2023_10_22_09_44_01_947865,3927,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_44_02_344575,0.39671 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37386162176,2023_10_22_09_44_02_752054,3931,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_44_03_160366,0.408312 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37448994816,2023_10_22_09_44_03_417999,3935,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_44_03_965845,0.547846 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37380055040,2023_10_22_09_44_03_967342,3939,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,170.83333333333334,0.9941804073714839,1.0,0.9970817120622568,1025.0,0.0,0.0,0.0,6.0,0,1025,0,6,0.5,2023_10_22_09_44_04_382824,0.415482 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37376483328,2023_10_22_09_44_04_838359,3943,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_44_05_254017,0.415658 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37398007808,2023_10_22_09_44_05_577209,3947,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_44_06_008025,0.430816 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37353566208,2023_10_22_09_44_06_090162,3951,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_44_06_517830,0.427668 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37398925312,2023_10_22_09_44_06_882759,3955,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,152.0,0.9934640522875817,1.0,0.9967213114754099,912.0,0.0,0.0,0.0,6.0,0,912,0,6,0.5,2023_10_22_09_44_07_303746,0.420987 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37363793920,2023_10_22_09_44_07_666564,3959,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_44_08_065233,0.398669 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37308592128,2023_10_22_09_44_08_171920,3963,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,152.0,0.9934640522875817,1.0,0.9967213114754099,912.0,0.0,0.0,0.0,6.0,0,912,0,6,0.5,2023_10_22_09_44_08_610959,0.439039 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37334654976,2023_10_22_09_44_09_008603,3967,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_44_09_419912,0.411309 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37309313024,2023_10_22_09_44_09_740274,3971,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_44_10_225142,0.484868 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37378363392,2023_10_22_09_44_10_227645,3975,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,170.83333333333334,0.9941804073714839,1.0,0.9970817120622568,1025.0,0.0,0.0,0.0,6.0,0,1025,0,6,0.5,2023_10_22_09_44_10_651525,0.42388 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37437067264,2023_10_22_09_44_11_059562,3979,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/12_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,chunk,None,None,None,None,None,None,None,None,20,3,39,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_09_44_11_480786,0.421224 total sec (00h 00m 00s)
